,Trust_Score,Kms_Driven,Year,RegState_Codes,Brand_Codes,Fuel_Codes,Trans_Codes,Model_Name,Price
429,7.0,21784,2018,0,8,0,0,Creta,14.181356420182201
430,7.0,19784,2018,0,8,2,0,Creta,14.060784221956366
431,6.8,22488,2018,0,13,0,0,XUV500,14.423143422198047
432,6.8,19748,2018,0,13,0,0,XUV500,14.423143422198047
433,7.1,21784,2017,0,1,0,0,X1,15.104719514500331
434,6.8,17941,2018,0,13,0,0,XUV500,14.423143422198047
435,6.9,17849,2018,0,27,0,0,Innova,14.581474556067883
436,6.8,18794,2018,0,25,0,0,Octavia,14.691833930013882
437,7.1,13642,2018,0,6,0,0,Endeavour,14.754329610818935
438,7.2,21456,2018,0,18,2,0,CLA,15.000680287275165
439,6.9,23621,2018,0,27,0,0,Fortuner,14.86588907764644
440,7.1,13652,2018,0,18,0,0,GLE,15.416673527299034
441,7.0,52544,2017,0,8,0,0,Creta,14.054891958925532
442,7.0,30858,2016,0,18,0,0,GLC,15.26168314476924
443,7.4,19385,2017,0,18,0,0,C-Class,15.120640958040944
444,7.1,41633,2017,0,8,0,0,Creta,14.083106497936079
445,7.1,47844,2017,0,27,0,0,Fortuner,14.824948404630769
446,7.3,36542,2016,0,29,0,0,XC90,15.289283832594894
447,7.3,45865,2016,0,1,0,0,3,15.017611311095317
448,7.3,41788,2017,0,0,0,0,A4,15.174382590456672
449,6.8,40488,2017,0,27,0,0,Fortuner,14.824948404630769
450,7.3,41788,2017,0,18,0,0,GLA,14.997606703677253
451,7.3,25416,2016,0,28,2,0,Polo,13.41656465359435
452,6.9,23652,2016,0,13,0,0,XUV500,14.155694469219519
453,6.9,22145,2016,0,13,0,0,XUV500,14.065727495333398
454,7.2,22145,2015,0,7,2,0,City,13.551597094106853
455,6.7,23652,2007,0,7,2,0,City,12.744216699700175
456,7.3,22145,2015,0,13,0,0,XUV500,14.023026227592588
457,7.0,21452,2018,0,29,0,0,XC60,15.382358872921396
458,7.0,41544,2017,0,25,2,0,Octavia,14.402768194066443
459,6.9,19784,2018,0,13,0,0,XUV500,14.397540126991004
460,7.5,28945,2018,0,1,0,0,3,15.176461982579028
461,7.3,23652,2016,0,1,0,0,X5,15.39525721538535
462,7.3,23652,2011,0,11,0,0,Range,15.412098866712562
463,7.0,23652,2012,0,8,2,0,i10,12.734298011976033
464,7.0,23652,2015,0,28,0,0,Jetta,14.010304839257836
465,6.9,18474,2018,0,27,0,0,Fortuner,14.86588907764644
466,6.8,17848,2018,0,13,0,0,XUV500,14.423143422198047
467,7.4,24784,2017,0,29,0,0,V90,15.213502237916305
468,7.1,39665,2014,0,1,0,0,X1,14.38253823840645
469,7.0,14784,2018,0,27,0,0,Innova,14.581474556067883
470,7.0,21478,2018,0,8,2,0,Creta,14.060784221956366
471,7.6,45896,2010,0,28,2,0,Beetle,13.928234596223374
472,6.8,61236,2013,0,8,2,0,Grand,12.626216163417073
473,7.3,20123,2018,0,18,0,0,E-Class,15.327059528443227
474,7.1,23362,2018,0,25,0,0,Kodiaq,14.950952241322934
475,7.3,27884,2017,0,0,0,0,Q5,15.143510860643923
476,7.2,18748,2018,0,27,0,0,Fortuner,14.86588907764644
477,7.2,57848,2011,0,0,0,0,A4,14.199706403792772
478,7.2,19874,2018,0,8,2,0,Creta,14.060784221956366
479,7.4,23584,2018,0,18,0,0,GLA,14.828112786339641
480,7.4,39855,2017,0,1,0,0,X3,15.169631356333923
481,7.5,22478,2018,0,10,0,0,Compass,14.423938822745368
482,7.7,66524,2018,0,18,0,0,GLE,15.405492015177728
483,7.1,22652,2018,0,0,0,0,Q7,15.412113452834394
484,7.6,56242,2017,0,0,0,0,Q7,15.422118269154499
485,7.1,17444,2018,0,27,0,0,Fortuner,14.86588907764644
486,7.6,60846,2012,0,7,2,0,City,13.080501258809191
487,7.1,14520,2018,0,8,0,0,Creta,14.181356420182201
488,7.2,41012,2016,0,25,2,0,Rapid,13.469711965776817
489,6.9,26855,2018,0,8,2,0,Creta,14.060784221956366
490,7.1,19784,2018,0,8,2,0,Elite,13.395124179329091
491,7.1,39784,2016,0,8,0,0,Creta,13.922963083841973
492,6.9,14789,2018,0,27,0,0,Innova,14.344884493289497
493,6.8,12364,2018,0,13,0,0,XUV500,14.34524311389365
494,6.9,19965,2018,0,28,0,0,Tiguan,14.900899468532568
495,7.1,48865,2018,0,18,0,0,GLE,15.418847296028384
496,7.0,32145,2016,0,13,0,0,XUV500,14.132833468127549
497,6.9,34520,2017,0,8,2,0,Creta,13.972516016174188
498,7.5,39625,2011,0,1,0,0,5,14.835779971202857
499,7.3,23652,2016,0,11,2,0,Range,15.415690951495574
500,7.6,36524,2013,0,18,0,0,B-Class,14.096803765009156
501,7.2,23652,2016,0,1,0,0,5,15.247680602181426
502,7.1,18958,2017,0,18,0,0,GLS,15.410537529801235
503,7.3,65254,2016,0,18,2,0,E-Class,15.07637830809217
504,7.1,21452,2018,0,29,0,0,V40,15.042811532256843
505,6.6,32541,2017,0,27,0,0,Fortuner,14.887899671662106
506,7.3,23652,2017,0,27,0,0,Fortuner,14.891171126142954
507,7.3,23652,2017,0,18,0,0,C-Class,15.130171421353372
508,7.4,32562,2015,0,9,0,0,XF,14.959242791716655
509,7.5,23652,2017,0,18,0,0,GLC,15.302755525369381
510,7.4,21899,2017,0,18,2,0,E-Class,15.309104303919787
511,6.8,25632,2018,0,13,0,0,XUV500,14.365670349985734
512,7.2,36525,2018,0,0,0,0,A6,15.415441421281338
513,7.3,26523,2016,0,1,0,0,3,14.912046024863567
514,7.2,23652,2017,0,27,0,0,Fortuner,14.891171126142954
515,6.7,28745,2017,0,27,0,0,Innova,14.617422901786222
516,6.7,6617,2016,0,26,2,0,Nano,12.186278018201994
517,7.1,12312,2019,0,0,0,0,A4,15.261823239489981
518,7.2,10332,2019,0,27,0,0,Fortuner,14.892530739171203
519,7.2,10021,2019,0,13,0,0,XUV500,14.215350541348414
520,6.5,45241,2018,0,8,2,0,i20,13.60503764401311
521,7.3,36632,2018,0,18,0,0,GLS,15.416645697575799
522,7.2,36325,2018,0,9,0,0,F-Pace,15.416653764241955
523,7.3,36223,2018,0,11,2,0,Discovery,15.42210222367841
524,6.8,21452,2018,0,0,0,0,A4,15.274943385704955
525,7.1,29652,2018,0,7,2,0,Amaze,13.558110650659465
526,7.3,33621,2018,0,19,2,0,Cooper,14.969899973601375
527,6.7,20232,2018,0,18,0,0,C-Class,15.177811618168375
528,7.0,41252,2014,0,0,0,0,Q3,14.696329540530176
529,6.7,23625,2017,0,27,0,0,Innova,14.580616939435972
530,6.8,41788,2017,0,8,0,0,Creta,14.083106497936079
531,7.1,44785,2017,0,27,0,0,Fortuner,14.824948404630769
532,6.8,44555,2017,0,8,0,0,Creta,14.083106497936079
533,6.7,23652,2016,0,8,2,0,Creta,13.87040017781422
534,6.9,23652,2012,0,18,2,0,C-Class,14.442286071534344
535,7.4,23652,2017,0,1,0,0,5,15.407190323726667
536,7.7,32145,2014,0,0,0,0,A4,14.463024710351997
537,7.4,36524,2015,0,18,0,0,E-Class,15.004085724765197
538,7.0,23652,2016,0,11,0,0,Discovery,15.142224486287574
539,6.7,36525,2017,0,27,0,0,Fortuner,14.903836119204232
540,7.0,25414,2015,0,0,0,0,A4,14.843499718427358
541,7.0,27855,2016,0,1,0,0,3,14.706662747836315
542,6.7,24588,2016,0,8,0,0,Creta,13.961880186634598
543,6.5,32563,2017,0,27,0,0,Fortuner,14.887899671662106
544,7.4,17855,2017,0,19,2,0,Cooper,15.067604731437529
545,7.4,36525,2013,0,18,0,0,S-Class,15.405680224295129
546,7.3,18587,2017,0,1,0,0,X1,15.111053830810338
547,7.1,21855,2017,0,8,0,0,Elantra,14.366018134649975
548,7.1,21455,2017,0,13,0,0,XUV500,14.093944245641083
549,7.4,21855,2017,0,18,0,0,GLA,15.016785325861065
550,7.5,25899,2017,0,1,0,0,5,15.215350265267526
551,6.9,23652,2013,0,0,0,0,AUDI,14.473338803524863
552,6.9,24541,2017,0,18,2,0,E-Class,15.321917461553662
553,6.8,24525,2017,0,0,0,0,Q7,15.39739041133471
554,6.9,23652,2017,0,13,0,0,XUV500,14.242681057128346
555,6.7,24522,2017,0,27,0,0,Fortuner,14.903737774626308
556,6.8,23652,2013,0,22,2,0,Cayenne,15.410568776383643
557,7.1,23652,2013,0,18,0,0,GL,15.13623119564287
558,6.5,24522,2017,0,27,0,0,Fortuner,14.966609029245781
559,7.2,23652,2013,0,18,0,0,E-Class,14.764864623640978
560,7.3,23652,2013,0,0,0,0,Q5,14.81633947768217
561,7.0,42544,2013,0,0,0,0,A6,14.719691056073449
562,6.8,45874,2011,0,1,0,0,3,14.130007379924107
563,7.2,42541,2011,0,1,0,0,5,14.500465271722316
564,6.9,23652,2013,0,1,0,0,7,15.358687506707955
565,7.0,31452,2012,0,0,0,0,A4,14.336485898645305
566,6.9,25414,2012,0,18,0,0,E-Class,14.459751067568135
567,7.2,23652,2014,0,18,0,0,C-Class,14.678835861371482
568,7.3,45242,2013,0,1,0,0,5,14.857209932066787
569,8.0,19874,2017,0,8,0,0,Creta,14.124100529027736
570,7.4,23652,2016,0,9,2,0,XE,14.910751837828016
571,6.6,49995,2017,0,27,0,0,Innova,14.553376769723437
572,6.8,23585,2018,0,27,0,0,Innova,14.586461942617055
573,6.5,21456,2018,0,27,0,0,Innova,14.704245081067384
574,7.1,16985,2018,0,18,0,0,E-Class,15.34386378672301
575,7.2,14555,2017,0,18,0,0,E-Class,15.32442048147346
576,7.0,37855,2014,0,0,0,0,A6,14.851440379737754
577,6.9,23652,2013,0,18,0,0,C-Class,14.368139710388247
578,7.0,23652,2013,0,18,0,0,E-Class,14.764864623640978
579,7.1,23652,2013,0,18,2,0,R,15.112760294628952
580,7.3,45255,2013,0,1,0,0,3,14.703048666547291
581,7.1,23652,2013,0,28,0,0,Touareg,14.379759027013868
582,7.4,23652,2013,0,0,0,0,A6,14.71763583180545
583,7.2,23652,2017,0,27,0,0,Land,15.424391115104765
584,7.4,23652,2016,0,19,2,0,Cooper,14.811921779102283
585,6.9,23652,2017,0,6,0,0,Endeavour,14.924813497440503
586,7.4,36525,2013,0,9,0,0,XF,14.728065520533553
587,7.2,23652,2017,0,0,0,0,Q3,14.87219225173063
588,6.7,36525,2017,0,27,0,0,Innova,14.574235250973336
589,6.5,36525,2017,0,23,2,0,Duster,13.648381015908816
590,7.2,23652,2016,0,13,0,0,XUV500,13.934238036383045
591,6.6,36524,2011,0,27,2,0,Corolla,13.539874309055445
592,7.5,23652,2015,0,18,0,0,C-Class,14.857994372810314
593,6.9,36525,2015,0,0,0,0,Q7,15.239710825950665
594,7.4,25414,2015,0,18,2,0,C-Class,14.808235525570288
595,6.9,36525,2016,0,27,0,0,Innova,14.470666629098336
596,7.1,36525,2016,0,8,2,0,Creta,13.847475201710962
597,7.5,36254,2016,0,19,2,0,Cooper,14.806961451104133
598,7.3,36525,2016,0,13,0,0,XUV500,14.157965576288344
599,7.0,36525,2016,0,27,0,0,Innova,14.423425505192219
600,7.5,23652,2016,0,0,0,0,A6,15.076018598662076
601,7.1,23652,2016,0,6,0,0,Endeavour,14.730189591750534
602,7.3,23652,2016,0,13,0,0,XUV500,14.167913791124004
603,7.4,23652,2013,0,0,0,0,Q7,15.261617917505774
604,6.7,23652,2015,0,6,2,0,EcoSport,13.613757832874702
605,7.1,36525,2016,0,13,0,0,XUV500,14.157965576288344
606,7.0,36525,2018,0,16,2,0,Ciaz,13.778708597269409
607,7.3,30200,2018,0,29,0,0,XC60,15.269468240444258
608,7.4,32652,2018,0,0,0,0,A4,15.347490585855999
609,7.3,29869,2018,0,18,2,0,GLE,15.418802623310366
610,7.5,31256,2017,0,18,0,0,GLE,15.34459379740205
611,7.2,23562,2018,0,13,0,0,XUV500,14.370550176906237
612,7.3,22012,2018,0,29,0,0,S60,14.936702007944929
613,7.3,27850,2018,0,6,0,0,Endeavour,14.973407590821406
614,7.1,34655,2017,0,6,0,0,Endeavour,14.84698147434817
615,7.0,20012,2018,0,27,0,0,Innova,14.586461942617055
616,7.1,46569,2017,0,18,0,0,GLS,15.418847296028384
617,7.4,39665,2015,0,29,0,0,XC90,15.434432157736927
618,7.6,36635,2015,0,1,0,0,5,15.228719451625047
619,7.3,26636,2018,0,27,0,0,Innova,14.586461942617055
620,7.0,30120,2011,0,11,0,0,Range,15.350194320285867
621,7.3,29685,2017,0,13,0,0,XUV500,14.109835517504214
622,7.2,36455,2016,0,21,2,0,Micra,12.871527406073211
623,7.2,22478,2018,0,8,0,0,Creta,14.181356420182201
624,6.5,38745,2017,0,8,2,0,Creta,13.965347661971728
625,6.8,46154,2017,0,26,2,0,Tiago,12.989775539492019
626,7.0,22142,2017,0,27,0,0,Innova,14.558364149478004
627,8.0,30811,2015,0,18,0,0,E-Class,15.004274288454209
628,6.9,31752,2016,0,13,0,0,XUV500,14.071924074878996
629,7.2,36523,2016,0,26,2,0,Nano,11.984234491813652
630,6.8,42855,2017,0,27,0,0,Innova,14.556372086115225
631,7.1,44714,2017,0,8,0,0,Creta,14.083106497936079
632,7.1,14784,2018,0,7,2,0,Jazz,13.632369865770503
633,7.2,22352,2018,0,8,0,0,Tucson,14.58643881371087
634,7.1,88748,2012,0,25,2,0,Rapid,12.784686815874911
635,7.2,36598,2018,0,11,0,0,Range,15.41370327957576
636,7.4,20133,2018,0,18,0,0,GLA,14.991531010016683
637,7.4,36525,2017,0,0,0,0,A3,14.889914508428907
638,7.3,25896,2017,0,18,0,0,E-Class,15.220209265319305
639,7.5,18405,2018,0,1,0,0,X3,15.420095312857406
640,7.4,21506,2018,0,18,0,0,GLS,15.423480593594155
641,7.3,26356,2018,0,18,0,0,GLC,15.266766710005442
642,7.3,19850,2018,0,6,0,0,Endeavour,14.973407590821406
643,6.7,31456,2016,0,28,2,0,Polo,13.414977765961657
644,7.4,21452,2017,0,18,0,0,E-Class,15.40028849727533
645,7.4,69858,2018,0,18,0,0,GLS,15.418197534020102
646,7.3,36958,2018,0,0,2,0,A6,15.24315989154644
647,7.5,88748,2013,0,18,0,0,M-Class,14.687570157472416
648,7.2,49874,2016,0,18,0,0,C-Class,14.869333966637795
649,7.2,21012,2018,0,8,0,0,Tucson,14.591426419661397
650,7.3,25652,2018,0,18,0,0,GLC,15.19347003020171
651,7.0,19784,2018,0,1,0,0,5,15.316750599920388
652,7.3,23452,2018,0,27,0,0,Fortuner,14.86588907764644
653,6.7,39652,2011,0,8,2,0,i10,12.518471720518791
654,7.0,23652,2016,0,27,0,0,Innova,14.439779146221438
655,6.6,39855,2017,0,27,0,0,Innova,14.553376769723437
656,7.2,23654,2018,0,1,0,0,X3,15.072884593417221
657,8.1,25698,2015,0,18,0,0,GLA,14.77008502570402
658,6.9,44741,2017,0,27,0,0,Innova,14.553376769723437
659,7.0,45895,2017,0,25,0,0,Kodiaq,14.858649952681834
660,6.8,33214,2017,0,0,0,0,A4,15.00467779884779
661,6.9,24380,2018,0,13,0,0,XUV500,14.34524311389365
662,7.2,23145,2017,0,26,0,0,Hexa,14.235591006419591
663,6.5,18744,2018,0,8,2,0,Grand,13.299141263075835
664,7.4,23652,2017,0,18,0,0,GLE,15.413193450072335
665,7.2,27485,2017,0,27,0,0,Fortuner,14.75463774180363
666,7.0,12457,2018,0,13,0,0,XUV500,14.430090067449122
667,7.2,27415,2017,0,1,0,0,5,15.209846498737175
668,7.1,14789,2018,0,8,0,0,Creta,14.181356420182201
669,6.5,24070,2018,0,25,0,0,Superb,14.806334942805787
670,7.2,24755,2017,0,27,0,0,Fortuner,14.88569079270481
671,6.7,22852,2017,0,8,2,0,Creta,13.990849459330343
672,7.3,24524,2017,0,8,2,0,Creta,13.986776222997753
673,6.9,23654,2017,0,19,0,0,Cooper,15.003299405700425
674,7.0,16325,2018,0,27,0,0,Innova,14.581474556067883
675,7.2,21452,2017,0,27,0,0,Fortuner,14.824948404630769
676,6.8,29562,2017,0,1,0,0,X1,14.654048591424353
677,7.1,21452,2017,0,1,0,0,X1,15.12549444628256
678,8.3,34565,2014,0,0,0,0,Q7,15.127715331376832
679,8.1,29784,2014,0,8,0,0,Verna,13.392793486848287
680,7.3,36525,2015,0,1,0,0,X5,15.150193679420529
681,7.5,23659,2015,0,1,2,0,Z4,15.41327803501327
682,7.3,23563,2015,0,9,0,0,XF,14.962514201129078
683,6.7,18744,2017,0,27,0,0,Innova,14.633839116606081
684,7.3,23588,2017,0,18,0,0,GLC,15.42292823108847
685,7.1,23855,2017,0,8,2,0,Creta,13.9964378098334
686,6.7,22585,2017,0,8,2,0,Creta,13.9964378098334
687,7.1,18758,2017,0,8,0,0,Verna,13.88694245261453
688,6.7,36552,2014,0,8,2,0,i10,12.923065738867935
689,7.2,24524,2011,0,1,0,0,X6,14.85716900010241
690,7.3,36254,2011,0,0,0,0,A8,15.395928432996985
691,6.5,23525,2017,0,6,0,0,Endeavour,14.942539896999625
692,7.1,25414,2015,0,9,0,0,XF,15.124525037123702
693,6.9,23652,2012,0,0,0,0,A6,14.602281497119328
694,7.7,10145,2016,0,27,0,0,Innova,14.501175818636463
695,6.9,23652,2017,0,27,0,0,Innova,14.579195882129657
696,6.7,36522,2017,0,18,2,0,GLE,15.41218698795854
697,7.4,36525,2016,0,18,0,0,GL,15.4246220171183
698,7.4,36522,2015,0,18,2,0,C-Class,14.747383257964712
699,6.9,23652,2015,0,18,0,0,CLA,14.734449779491353
700,7.2,36652,2014,0,6,2,0,EcoSport,13.51795187194214
701,7.0,23655,2012,0,0,0,0,A7,15.195542098500331
702,6.9,23652,2016,0,27,0,0,Innova,14.470640141336588
703,6.8,41254,2010,0,29,0,0,XC90,14.583543015641006
704,7.2,24152,2013,0,0,0,0,Q5,14.966114547077636
705,7.1,36525,2015,0,28,0,0,Jetta,13.993965482293854
706,6.9,41254,2015,0,9,0,0,XJ,15.414277133682937
707,6.8,41254,2014,0,18,0,0,GLA,14.66530415854229
708,6.7,25414,2017,0,27,0,0,Fortuner,14.939884805966859
709,7.1,25414,2015,0,0,0,0,A4,14.508657738524219
710,7.9,22532,2014,0,18,0,0,S-Class,15.418847296028384
711,7.0,25414,2016,0,18,0,0,GLE,15.424920069995087
712,6.7,32652,2012,0,27,0,0,Land,15.422138125074728
713,6.8,23525,2010,0,18,0,0,E-Class,14.344891560947598
714,7.2,23652,2011,0,18,0,0,C-Class,14.109166252753733
715,7.1,23652,2013,0,7,2,0,CR-V,14.04251783546597
716,7.1,41256,2010,0,1,0,0,3,14.243925622908534
717,6.4,23652,2018,0,7,2,0,BR-V,14.097410445759765
718,6.9,23652,2014,0,18,0,0,C-Class,14.716603993706785
719,7.0,23652,2015,0,0,0,0,Q3,14.893480246657907
720,6.9,26652,2014,0,9,0,0,XF,14.894683453358738
721,7.2,23652,2016,0,8,2,0,Creta,13.852436332065944
722,6.5,36525,2016,0,18,2,0,C-Class,14.639375865124187
723,7.0,36525,2016,0,18,0,0,CLA,14.863413241514227
724,6.4,35254,2017,0,29,0,0,XC90,15.412117707079851
725,7.5,36525,2016,0,18,0,0,GL,15.416711640663308
726,7.0,23652,2013,0,18,0,0,M-Class,15.135265731280372
727,7.0,45255,2010,0,1,0,0,3,14.3696157619115
728,7.0,45785,2010,0,1,0,0,3,14.3696157619115
729,7.0,23652,2013,0,18,0,0,M-Class,14.92854599777804
730,6.8,23652,2013,0,11,0,0,Range,15.41218698795854
731,7.0,55265,2006,0,18,0,0,S-Class,14.675959984700462
732,7.1,23652,2014,0,0,0,0,Q7,15.256116242138123
733,7.3,49855,2013,0,2,0,0,Cruze,13.355425575901467
734,7.3,41855,2014,0,8,2,0,i10,12.917837928584303
735,7.1,37855,2017,0,25,2,0,Rapid,13.680040143794802
736,6.7,23652,2017,0,27,0,0,Fortuner,14.891171126142954
737,7.0,32463,2018,0,18,0,0,GLS,15.420269943137514
738,7.2,23652,2018,0,13,0,0,XUV500,14.367354508975989
739,7.4,36525,2018,0,18,2,0,A-Class,14.805207129840767
740,6.6,41562,2015,0,0,0,0,A3,14.720678055402702
741,6.9,25414,2018,0,1,0,0,3,15.280192950843961
742,7.0,23525,2018,0,18,2,0,AMG,14.508657738524219
743,6.6,23652,2013,0,1,0,0,5,14.970941017411041
744,6.6,36524,2011,0,25,0,0,Superb,13.824716057043668
745,7.0,36525,2013,0,7,2,0,CR-V,14.037557508231279
746,6.8,25625,2017,0,27,0,0,Fortuner,14.45784222471819
747,6.7,41256,2018,0,6,2,0,EcoSport,13.796178899744746
748,6.9,26541,2017,0,28,0,0,Ameo,13.708296102599542
749,7.0,23652,2014,0,0,0,0,A4,14.624447678172558
750,6.7,23652,2017,0,27,0,0,Innova,14.50740795787363
751,6.9,41256,2011,0,0,0,0,A4,14.249153580051413
752,6.9,23652,2016,0,18,0,0,GLA,14.947336773059114
753,7.0,23652,2017,0,27,0,0,Innova,14.504412239131817
754,7.2,25414,2010,0,1,0,0,5,14.52176397535243
755,6.6,41254,2017,0,27,0,0,Fortuner,14.939884805966859
756,6.6,41256,2017,0,27,0,0,Fortuner,14.939884805966859
757,7.6,24200,2011,0,1,0,0,3,14.167997444219587
758,8.0,21500,2013,0,0,0,0,A4,14.366617678207765
759,7.1,23652,2016,0,13,0,0,XUV500,14.119443368981925
760,7.0,41256,2012,0,1,0,0,X1,14.205673854890533
761,7.0,36525,2010,0,1,0,0,3,14.24850782058085
762,7.2,23652,2013,0,11,0,0,Range,14.872173828370503
763,7.0,23652,2013,0,22,0,0,Cayenne,15.413129095970953
764,7.2,23652,2013,0,1,0,0,5,14.919937574951621
765,6.9,23652,2013,0,0,0,0,Q3,14.468351236115073
766,6.7,24555,2017,0,27,0,0,Fortuner,14.903737774626308
767,6.9,24552,2017,0,8,2,0,Creta,13.999589735903502
768,7.1,24522,2017,0,18,0,0,GLA,14.986617446572229
769,6.9,23625,2013,0,0,0,0,A4,14.459978918155837
770,6.9,23625,2013,0,18,0,0,E-Class,14.764864623640978
771,7.1,25416,2015,0,13,0,0,XUV500,14.032945848111417
772,7.2,23654,2015,0,1,0,0,5,15.303713508694768
773,7.1,36525,2013,0,25,0,0,Octavia,13.993567199589872
774,7.0,23652,2015,0,20,0,0,Pajero,14.382114443598486
775,7.2,23652,2016,0,18,2,0,C-Class,14.621273669882465
776,7.1,23652,2016,0,18,0,0,GLE,15.435138178539107
777,6.7,25443,2017,0,6,0,0,Endeavour,14.84972547108886
778,7.0,23652,2012,0,11,0,0,Range,15.9320176073944
779,7.3,25414,2012,0,0,0,0,Q3,14.340250921148758
780,7.0,47855,2011,0,0,0,0,Q5,14.499022972875114
781,6.8,42154,2011,0,0,2,0,A4,14.111686703420483
782,7.3,23652,2016,0,11,0,0,Discovery,15.142224486287574
783,6.9,36525,2011,0,1,0,0,5,14.619759839688651
784,7.3,25478,2016,0,1,2,0,X5,15.392523001190543
785,7.1,36525,2016,0,18,0,0,C-Class,14.983639269931054
786,7.2,25414,2016,0,27,2,0,Camry,14.765129290398445
787,7.1,32562,2011,0,1,0,0,X5,14.692471098692652
788,7.3,23652,2011,0,1,0,0,5,14.626482551085713
789,6.8,23652,2015,0,7,2,0,City,13.565876716705565
790,7.2,23652,2017,0,18,0,0,C-Class,15.13623119564287
791,7.6,23652,2016,0,27,0,0,Innova,14.475627703519258
792,7.5,36525,2016,0,18,0,0,GLA,14.895964646524384
793,7.1,23652,2016,0,18,0,0,GLC,15.285678816829195
794,7.4,23652,2017,0,0,0,0,A6,15.350690117707297
795,6.7,36525,2018,0,18,0,0,GLE,15.834988298500091
796,6.7,23652,2018,0,9,0,0,F-Pace,15.672926048693713
797,7.0,23652,2015,0,18,0,0,E-Class,15.004298655965007
798,6.5,21452,2018,0,27,0,0,Innova,14.462667201738277
799,7.5,23625,2017,0,0,0,0,A4,15.192921326563296
800,7.3,23652,2017,0,8,0,0,Tucson,14.50702991433704
801,6.9,56256,2016,0,0,2,0,Q3,14.8008776245089
802,6.8,25141,2014,0,1,0,0,5,15.205208370766256
803,7.3,25414,2014,0,18,0,0,GL,15.271753467100128
804,7.3,36525,2014,0,11,0,0,Freelander,14.706950654763162
805,7.0,41254,2014,0,18,0,0,S-Class,15.41890182623607
806,6.7,54125,2014,0,29,0,0,XC60,14.894648445464115
807,7.3,54125,2013,0,11,2,0,Range,15.404745763080856
808,7.2,25414,2013,0,18,0,0,E-Class,14.69153997144327
809,7.4,25414,2013,0,0,2,0,Q7,15.004182295748983
810,6.7,40012,2015,0,7,2,0,City,13.495276367768744
811,7.3,27895,2017,0,18,0,0,GLE,15.410368294333217
812,7.5,41201,2016,0,18,2,0,GL,15.41860177265282
813,7.1,12484,2018,0,25,0,0,Superb,14.868537441731831
814,6.9,20136,2018,0,6,0,0,Endeavour,14.816555220712845
815,7.3,71545,2012,0,1,0,0,X1,13.867403522513728
816,7.4,79858,2017,0,1,0,0,6,15.420963340305093
817,7.4,31362,2018,0,11,2,0,Range,17.26063652768418
818,7.3,19784,2018,0,29,2,0,S60,15.065405417364135
819,7.3,28996,2018,0,18,0,0,C-Class,15.13430682272117
820,7.6,25665,2016,0,11,2,0,Range,16.29884538976001
821,7.5,26558,2016,0,22,2,0,Cayman,15.412117099331608
822,6.8,27484,2016,0,8,0,0,Creta,13.886338943863498
823,7.0,35632,2015,0,18,0,0,CLA,14.557659785006914
824,6.9,67985,2016,0,27,0,0,Land,15.412265378954027
825,7.4,20156,2017,0,8,0,0,Tucson,14.42368627948647
826,7.4,39654,2014,0,9,2,0,XF,14.800252521331586
827,6.6,27894,2017,0,13,0,0,XUV500,14.294752631068382
828,7.0,36632,2018,0,18,0,0,GLC,15.33277396921124
829,7.0,19748,2018,0,1,0,0,5,15.316750599920388
830,7.0,46859,2017,0,13,0,0,XUV500,14.050838773831183
831,7.3,14784,2018,0,1,0,0,X1,15.216929464334726
832,6.9,36632,2014,0,19,0,0,Cooper,14.729994859224659
833,7.1,36621,2014,0,1,0,0,X1,14.38253823840645
834,6.9,18455,2018,0,8,0,0,Creta,14.181356420182201
835,6.7,18745,2018,0,18,0,0,C-Class,15.177811618168375
836,7.0,31450,2016,0,8,0,0,Creta,13.923654396582567
837,7.0,44785,2017,0,25,2,0,Octavia,14.428702860326895
838,6.9,24158,2018,0,27,0,0,Innova,14.34779038559918
839,6.8,23008,2018,0,27,0,0,Innova,14.581474556067883
840,6.8,34511,2017,0,26,0,0,Hexa,14.227251929063923
841,7.1,16784,2018,0,27,0,0,Fortuner,14.86588907764644
842,7.3,23360,2018,0,27,2,0,Innova,14.254550342107876
843,7.3,29965,2018,0,19,2,0,Countryman,15.188756659601484
844,7.4,29658,2018,0,11,0,0,Range,15.421852884010999
845,7.1,23363,2018,0,26,0,0,Hexa,14.3273750419281
846,6.8,23363,2017,0,27,0,0,Innova,14.304116952803087
847,7.6,29609,2016,0,26,2,0,Nano,11.942783953911537
848,7.9,76300,2012,0,7,2,0,Civic,13.040250528466194
849,6.7,22102,2018,0,27,0,0,Innova,14.788198258296855
850,7.1,18745,2018,0,0,2,0,Q3,14.934214974502888
851,8.8,22882,2015,0,1,0,0,X5,15.30808785917773
852,7.0,25695,2017,0,18,0,0,E-Class,15.286048866102835
853,7.1,23452,2018,0,13,0,0,XUV500,14.393457863633424
854,6.8,19665,2018,0,27,0,0,Fortuner,14.86588907764644
855,7.8,45789,2017,0,8,0,0,Creta,14.073526922460298
856,6.7,21425,2016,0,13,0,0,XUV500,13.900233986260943
857,7.1,34855,2016,0,13,0,0,XUV500,14.096809803446831
